lag,horizon,target_pct,n,target_hits,target_hit_rate,mean_target_zero_return,entry_dates,codes
6,T+5,1,18866,14286,0.7572352379942754,0.007572352379942754,1173,2405
6,T+5,2,18866,12267,0.650217322166861,0.013004346443337221,1173,2405
6,T+5,3,18866,10235,0.5425103360542776,0.016275310081628327,1173,2405
6,T+5,4,18866,8521,0.45165906922506094,0.018066362769002437,1173,2405
6,T+5,5,18866,7034,0.37284002968302765,0.018642001484151384,1173,2405
6,T+5,6,18866,5810,0.30796141206403055,0.01847768472384183,1173,2405
6,T+5,7,18866,4808,0.25484999469945935,0.017839499628962155,1173,2405
6,T+5,8,18866,4023,0.21324075055655678,0.017059260044524543,1173,2405
6,T+5,9,18866,3391,0.17974133361602884,0.016176720025442595,1173,2405
6,T+5,10,18866,2794,0.1480971059048023,0.014809710590480231,1173,2405
6,T+5,11,18866,2308,0.12233647832078871,0.013457012615286758,1173,2405
6,T+5,12,18866,1921,0.10182338598537051,0.01221880631824446,1173,2405
6,T+5,13,18866,1606,0.08512668292165801,0.011066468779815541,1173,2405
6,T+5,14,18866,1345,0.0712922718117248,0.009980918053641473,1173,2405
6,T+5,15,18866,1140,0.060426163468673806,0.00906392452030107,1173,2405
6,T+5,16,18866,977,0.05178628220078448,0.008285805152125517,1173,2405
6,T+5,17,18866,834,0.04420650906392452,0.007515106540867169,1173,2405
6,T+5,18,18866,726,0.03848192515636595,0.00692674652814587,1173,2405
6,T+5,19,18866,622,0.03296936287501325,0.006264178946252518,1173,2405
6,T+5,20,18866,537,0.028463903318138452,0.005692780663627691,1173,2405
7,T+5,1,18727,14395,0.7686762428579057,0.007686762428579057,1171,2393
7,T+5,2,18727,12319,0.6578202595183426,0.013156405190366852,1171,2393
7,T+5,3,18727,10261,0.5479254552250761,0.016437763656752282,1171,2393
7,T+5,4,18727,8501,0.4539435040316121,0.018157740161264483,1171,2393
7,T+5,5,18727,6994,0.37347145832220857,0.01867357291611043,1171,2393
7,T+5,6,18727,5776,0.30843167618945905,0.018505900571367542,1171,2393
7,T+5,7,18727,4764,0.25439205425321726,0.01780744379772521,1171,2393
7,T+5,8,18727,3992,0.21316815293426603,0.017053452234741282,1171,2393
7,T+5,9,18727,3301,0.17626955732365035,0.01586426015912853,1171,2393
7,T+5,10,18727,2763,0.14754098360655737,0.014754098360655738,1171,2393
7,T+5,11,18727,2329,0.12436588882362365,0.013680247770598602,1171,2393
7,T+5,12,18727,1958,0.10455492070272868,0.01254659048432744,1171,2393
7,T+5,13,18727,1664,0.08885566294654776,0.011551236183051209,1171,2393
7,T+5,14,18727,1416,0.0756127516420142,0.010585785229881989,1171,2393
7,T+5,15,18727,1208,0.06450579377369574,0.00967586906605436,1171,2393
7,T+5,16,18727,1020,0.05446681262348481,0.00871469001975757,1171,2393
7,T+5,17,18727,893,0.047685160463501894,0.008106477278795323,1171,2393
7,T+5,18,18727,766,0.040903508303518986,0.007362631494633417,1171,2393
7,T+5,19,18727,670,0.03577722005660276,0.006797671810754525,1171,2393
7,T+5,20,18727,573,0.03059753297378117,0.006119506594756234,1171,2393
0,T+6,1,20109,15616,0.7765677060022875,0.007765677060022875,1169,2523
0,T+6,2,20109,13401,0.666418021781292,0.013328360435625838,1169,2523
0,T+6,3,20109,11237,0.5588045153911184,0.016764135461733554,1169,2523
0,T+6,4,20109,9322,0.4635735242926053,0.01854294097170421,1169,2523
0,T+6,5,20109,7712,0.38350987120194935,0.01917549356009747,1169,2523
0,T+6,6,20109,6335,0.3150330697697548,0.01890198418618529,1169,2523
0,T+6,7,20109,5275,0.2623203540703168,0.018362424784922178,1169,2523
0,T+6,8,20109,4435,0.22054801332736584,0.017643841066189266,1169,2523
0,T+6,9,20109,3718,0.18489233676463276,0.01664031030881695,1169,2523
0,T+6,10,20109,3127,0.15550251131334228,0.01555025113133423,1169,2523
0,T+6,11,20109,2656,0.1320801631110448,0.014528817942214929,1169,2523
0,T+6,12,20109,2288,0.11377989954746631,0.013653587945695957,1169,2523
0,T+6,13,20109,1957,0.09731960813566065,0.012651549057635885,1169,2523
0,T+6,14,20109,1676,0.08334576557760207,0.011668407180864291,1169,2523
0,T+6,15,20109,1426,0.07091352130886668,0.01063702819633,1169,2523
0,T+6,16,20109,1182,0.058779650902580936,0.00940474414441295,1169,2523
0,T+6,17,20109,1018,0.05062409866229051,0.008606096772589387,1169,2523
0,T+6,18,20109,889,0.044209060619623056,0.00795763091153215,1169,2523
0,T+6,19,20109,780,0.038788602118454425,0.007369834402506341,1169,2523
0,T+6,20,20109,684,0.03401462031926003,0.006802924063852006,1169,2523
1,T+6,1,19906,15396,0.7734351451823571,0.007734351451823571,1168,2508
1,T+6,2,19906,13283,0.6672862453531598,0.013345724907063197,1168,2508
1,T+6,3,19906,11209,0.5630965538028735,0.016892896614086203,1168,2508
1,T+6,4,19906,9384,0.4714156535717874,0.018856626142871497,1168,2508
1,T+6,5,19906,7731,0.3883753642117954,0.01941876821058977,1168,2508
1,T+6,6,19906,6451,0.32407314377574603,0.01944438862654476,1168,2508
1,T+6,7,19906,5334,0.26795940922334976,0.018757158645634486,1168,2508
1,T+6,8,19906,4463,0.22420375766100673,0.017936300612880537,1168,2508
1,T+6,9,19906,3773,0.18954084195719884,0.017058675776147895,1168,2508
1,T+6,10,19906,3113,0.15638500954486084,0.015638500954486084,1168,2508
1,T+6,11,19906,2620,0.13161860745503867,0.014478046820054253,1168,2508
1,T+6,12,19906,2233,0.11217723299507686,0.013461267959409223,1168,2508
1,T+6,13,19906,1948,0.09785994172611273,0.012721792424394656,1168,2508
1,T+6,14,19906,1667,0.08374359489601126,0.011724103285441576,1168,2508
1,T+6,15,19906,1423,0.07148598412538933,0.010722897618808399,1168,2508
1,T+6,16,19906,1221,0.06133828996282528,0.009814126394052046,1168,2508
1,T+6,17,19906,1058,0.05314980407917211,0.00903546669345926,1168,2508
1,T+6,18,19906,922,0.04631769315784186,0.008337184768411533,1168,2508
1,T+6,19,19906,796,0.039987943333668244,0.007597709233396966,1168,2508
1,T+6,20,19906,698,0.03506480458153321,0.007012960916306642,1168,2508
2,T+6,1,19651,15228,0.7749223958068292,0.007749223958068292,1171,2487
2,T+6,2,19651,13055,0.6643427815378352,0.013286855630756704,1171,2487
2,T+6,3,19651,11076,0.5636354384000815,0.016909063152002444,1171,2487
2,T+6,4,19651,9264,0.47142639051447766,0.018857055620579107,1171,2487
2,T+6,5,19651,7641,0.3888351737825047,0.019441758689125236,1171,2487
2,T+6,6,19651,6310,0.3211032517429138,0.019266195104574828,1171,2487
2,T+6,7,19651,5227,0.2659915525927434,0.018619408681492037,1171,2487
2,T+6,8,19651,4360,0.22187166047529389,0.017749732838023512,1171,2487
2,T+6,9,19651,3658,0.1861482876189507,0.01675334588570556,1171,2487
2,T+6,10,19651,3053,0.15536105032822758,0.01553610503282276,1171,2487
2,T+6,11,19651,2551,0.12981527657625566,0.014279680423388123,1171,2487
2,T+6,12,19651,2181,0.1109867182331688,0.013318406187980256,1171,2487
2,T+6,13,19651,1847,0.09399012772886876,0.01221871660475294,1171,2487
2,T+6,14,19651,1538,0.07826573711261513,0.010957203195766119,1171,2487
2,T+6,15,19651,1335,0.06793547402167828,0.010190321103251741,1171,2487
2,T+6,16,19651,1148,0.05841941885909114,0.009347107017454583,1171,2487
2,T+6,17,19651,982,0.04997201160246298,0.008495241972418707,1171,2487
2,T+6,18,19651,858,0.04366190015775279,0.0078591420283955,1171,2487
2,T+6,19,19651,759,0.038623988601089,0.007338557834206911,1171,2487
2,T+6,20,19651,659,0.03353518904890336,0.006707037809780672,1171,2487
3,T+6,1,19393,14843,0.7653792605579333,0.007653792605579333,1168,2473
3,T+6,2,19393,12795,0.6597741453101634,0.013195482906203268,1168,2473
3,T+6,3,19393,10780,0.5558706749858197,0.01667612024957459,1168,2473
3,T+6,4,19393,9007,0.46444593409993296,0.018577837363997318,1168,2473
3,T+6,5,19393,7521,0.38782034754808437,0.01939101737740422,1168,2473
3,T+6,6,19393,6221,0.3207858505646367,0.019247151033878203,1168,2473
3,T+6,7,19393,5245,0.27045841282937144,0.018932088898056004,1168,2473
3,T+6,8,19393,4418,0.2278141597483628,0.018225132779869025,1168,2473
3,T+6,9,19393,3738,0.19274996132625175,0.017347496519362657,1168,2473
3,T+6,10,19393,3146,0.16222348269994327,0.016222348269994327,1168,2473
3,T+6,11,19393,2660,0.13716289382766977,0.015087918321043675,1168,2473
3,T+6,12,19393,2254,0.11622750476976229,0.013947300572371474,1168,2473
3,T+6,13,19393,1931,0.09957201051925953,0.012944361367503739,1168,2473
3,T+6,14,19393,1620,0.08353529624091167,0.011694941473727636,1168,2473
3,T+6,15,19393,1371,0.07069561181869746,0.010604341772804619,1168,2473
3,T+6,16,19393,1183,0.06100139225493735,0.009760222760789977,1168,2473
3,T+6,17,19393,1028,0.05300881761460321,0.009011498994482546,1168,2473
3,T+6,18,19393,891,0.04594441293250142,0.008269994327850255,1168,2473
3,T+6,19,19393,767,0.039550353220234105,0.0075145671118444805,1168,2473
3,T+6,20,19393,649,0.033465683494044246,0.00669313669880885,1168,2473
4,T+6,1,19206,14792,0.770175986670832,0.0077017598667083196,1172,2449
4,T+6,2,19206,12699,0.6611996251171509,0.013223992502343018,1172,2449
4,T+6,3,19206,10683,0.556232427366448,0.016686972820993438,1172,2449
4,T+6,4,19206,9006,0.4689159637613246,0.018756638550452984,1172,2449
4,T+6,5,19206,7464,0.3886285535770072,0.019431427678850362,1172,2449
4,T+6,6,19206,6298,0.3279183588461939,0.019675101530771635,1172,2449
4,T+6,7,19206,5339,0.27798604602728316,0.019459023221909823,1172,2449
4,T+6,8,19206,4536,0.23617619493908154,0.018894095595126524,1172,2449
4,T+6,9,19206,3833,0.199573050088514,0.01796157450796626,1172,2449
4,T+6,10,19206,3222,0.16776007497656983,0.016776007497656984,1172,2449
4,T+6,11,19206,2725,0.14188274497552847,0.015607101947308131,1172,2449
4,T+6,12,19206,2294,0.11944184109132562,0.014333020930959074,1172,2449
4,T+6,13,19206,1949,0.10147870457148808,0.013192231594293452,1172,2449
4,T+6,14,19206,1659,0.08637925648234926,0.012093095907528897,1172,2449
4,T+6,15,19206,1397,0.072737686139748,0.0109106529209622,1172,2449
4,T+6,16,19206,1183,0.06159533479121108,0.009855253566593773,1172,2449
4,T+6,17,19206,1021,0.05316047068624388,0.00903728001666146,1172,2449
4,T+6,18,19206,889,0.0462876184525669,0.008331771321462043,1172,2449
4,T+6,19,19206,767,0.03993543684265334,0.007587733000104135,1172,2449
4,T+6,20,19206,660,0.03436426116838488,0.006872852233676977,1172,2449
5,T+6,1,19007,14537,0.7648234860840742,0.007648234860840743,1168,2437
5,T+6,2,19007,12491,0.6571789340769191,0.013143578681538383,1168,2437
5,T+6,3,19007,10631,0.5593202504340506,0.01677960751302152,1168,2437
5,T+6,4,19007,8956,0.4711948229599621,0.018847792918398484,1168,2437
5,T+6,5,19007,7548,0.39711685168622085,0.019855842584311043,1168,2437
5,T+6,6,19007,6307,0.331825117062135,0.0199095070237281,1168,2437
5,T+6,7,19007,5315,0.2796338191192718,0.019574367338349028,1168,2437
5,T+6,8,19007,4492,0.2363339822170779,0.018906718577366234,1168,2437
5,T+6,9,19007,3812,0.20055768927237333,0.0180501920345136,1168,2437
5,T+6,10,19007,3234,0.17014784026937443,0.017014784026937443,1168,2437
5,T+6,11,19007,2710,0.14257904982374914,0.015683695480612405,1168,2437
5,T+6,12,19007,2293,0.12063976429736413,0.014476771715683696,1168,2437
5,T+6,13,19007,1944,0.10227810806544957,0.013296154048508445,1168,2437
5,T+6,14,19007,1688,0.08880938601567843,0.012433314042194983,1168,2437
5,T+6,15,19007,1452,0.07639290787604566,0.011458936181406849,1168,2437
5,T+6,16,19007,1256,0.06608091755668964,0.010572946809070343,1168,2437
5,T+6,17,19007,1082,0.05692639553848582,0.00967748724154259,1168,2437
5,T+6,18,19007,964,0.05071815646866944,0.009129268164360499,1168,2437
5,T+6,19,19007,858,0.04514126374493608,0.008576840111537856,1168,2437
5,T+6,20,19007,751,0.0395117588256958,0.00790235176513916,1168,2437
6,T+6,1,18866,14650,0.7765292059790099,0.007765292059790099,1173,2405
6,T+6,2,18866,12708,0.6735927064560585,0.01347185412912117,1173,2405
6,T+6,3,18866,10761,0.5703911799003498,0.017111735397010493,1173,2405
6,T+6,4,18866,9093,0.4819781617725008,0.01927912647090003,1173,2405
6,T+6,5,18866,7634,0.4046432736139086,0.02023216368069543,1173,2405
6,T+6,6,18866,6413,0.3399236722145659,0.02039542033287395,1173,2405
6,T+6,7,18866,5351,0.2836319304569066,0.019854235131983464,1173,2405
6,T+6,8,18866,4502,0.23863034029471006,0.019090427223576806,1173,2405
6,T+6,9,18866,3824,0.2026926746528146,0.018242340718753313,1173,2405
6,T+6,10,18866,3224,0.17088943072193363,0.017088943072193365,1173,2405
6,T+6,11,18866,2730,0.14470475988550832,0.015917523587405915,1173,2405
6,T+6,12,18866,2299,0.1218594296618255,0.014623131559419059,1173,2405
6,T+6,13,18866,1962,0.10399660765398071,0.013519558995017493,1173,2405
6,T+6,14,18866,1652,0.08756493162302555,0.012259090427223578,1173,2405
6,T+6,15,18866,1433,0.075956747588254,0.011393512138238101,1173,2405
6,T+6,16,18866,1227,0.06503763383865155,0.010406021414184247,1173,2405
6,T+6,17,18866,1057,0.05602671472490194,0.009524541503233331,1173,2405
6,T+6,18,18866,918,0.048658963214247855,0.008758613378564614,1173,2405
6,T+6,19,18866,782,0.04145022792324817,0.007875543305417152,1173,2405
6,T+6,20,18866,691,0.03662673592706456,0.007325347185412912,1173,2405
7,T+6,1,18727,14762,0.7882736156351792,0.007882736156351792,1171,2393
7,T+6,2,18727,12795,0.6832381054093021,0.013664762108186042,1171,2393
7,T+6,3,18727,10837,0.5786831847065734,0.0173604955411972,1171,2393
7,T+6,4,18727,9111,0.48651679393389224,0.01946067175735569,1171,2393
7,T+6,5,18727,7622,0.4070059272707855,0.020350296363539275,1171,2393
7,T+6,6,18727,6369,0.3400971858813478,0.020405831152880867,1171,2393
7,T+6,7,18727,5270,0.28141186522133815,0.019698830565493673,1171,2393
7,T+6,8,18727,4474,0.23890639184065787,0.01911251134725263,1171,2393
7,T+6,9,18727,3758,0.20067282533240777,0.018060554279916697,1171,2393
7,T+6,10,18727,3186,0.17012869119453197,0.017012869119453197,1171,2393
7,T+6,11,18727,2697,0.14401666043680247,0.01584183264804827,1171,2393
7,T+6,12,18727,2301,0.12287072141827309,0.014744486570192769,1171,2393
7,T+6,13,18727,1974,0.10540930207721472,0.013703209270037913,1171,2393
7,T+6,14,18727,1692,0.09035083035189832,0.012649116249265766,1171,2393
7,T+6,15,18727,1460,0.0779623004218508,0.01169434506327762,1171,2393
7,T+6,16,18727,1251,0.06680194371762696,0.010688310994820314,1171,2393
7,T+6,17,18727,1099,0.05868532066000961,0.009976504512201634,1171,2393
7,T+6,18,18727,954,0.05094248945372991,0.009169648101671384,1171,2393
7,T+6,19,18727,832,0.04442783147327388,0.008441287979922036,1171,2393
7,T+6,20,18727,720,0.03844716185187163,0.007689432370374326,1171,2393
0,T+7,1,20109,15894,0.7903923616291213,0.007903923616291213,1169,2523
0,T+7,2,20109,13862,0.6893430802128401,0.013786861604256802,1169,2523
0,T+7,3,20109,11779,0.5857576209657367,0.0175727286289721,1169,2523
0,T+7,4,20109,9908,0.49271470485852104,0.01970858819434084,1169,2523
0,T+7,5,20109,8313,0.41339698642398925,0.020669849321199463,1169,2523
0,T+7,6,20109,6924,0.3443234372668954,0.020659406236013724,1169,2523
0,T+7,7,20109,5808,0.28882589885126064,0.020217812919588247,1169,2523
0,T+7,8,20109,4923,0.24481575413993734,0.01958526033119499,1169,2523
0,T+7,9,20109,4153,0.20652444179223234,0.01858719976130091,1169,2523
0,T+7,10,20109,3504,0.17425033567059525,0.017425033567059527,1169,2523
0,T+7,11,20109,3001,0.14923666020189966,0.016416032622208962,1169,2523
0,T+7,12,20109,2594,0.12899696653239842,0.01547963598388781,1169,2523
0,T+7,13,20109,2238,0.11129345069371924,0.014468148590183501,1169,2523
0,T+7,14,20109,1966,0.09776716892933512,0.013687403650106919,1169,2523
0,T+7,15,20109,1697,0.08439007409617584,0.012658511114426375,1169,2523
0,T+7,16,20109,1440,0.07160972698791586,0.011457556318066537,1169,2523
0,T+7,17,20109,1239,0.0616142025958526,0.010474414441294943,1169,2523
0,T+7,18,20109,1104,0.054900790690735495,0.009882142324332389,1169,2523
0,T+7,19,20109,966,0.04803819185439356,0.009127256452334776,1169,2523
0,T+7,20,20109,858,0.04266746233029987,0.008533492466059974,1169,2523
1,T+7,1,19906,15701,0.7887571586456344,0.007887571586456345,1168,2508
1,T+7,2,19906,13703,0.6883854114337385,0.013767708228674772,1168,2508
1,T+7,3,19906,11720,0.5887672058675776,0.017663016176027328,1168,2508
1,T+7,4,19906,9943,0.4994976389028434,0.019979905556113734,1168,2508
1,T+7,5,19906,8369,0.42042600221038884,0.021021300110519444,1168,2508
1,T+7,6,19906,7071,0.3552195317994575,0.021313171907967447,1168,2508
1,T+7,7,19906,5928,0.29779965839445394,0.020845976087611778,1168,2508
1,T+7,8,19906,5008,0.2515824374560434,0.020126594996483473,1168,2508
1,T+7,9,19906,4278,0.21491007736360895,0.019341906962724805,1168,2508
1,T+7,10,19906,3591,0.18039786998894805,0.018039786998894806,1168,2508
1,T+7,11,19906,3060,0.15372249572993069,0.016909474530292377,1168,2508
1,T+7,12,19906,2620,0.13161860745503867,0.01579423289460464,1168,2508
1,T+7,13,19906,2276,0.1143373857128504,0.014863860142670554,1168,2508
1,T+7,14,19906,1950,0.09796041394554406,0.013714457952376169,1168,2508
1,T+7,15,19906,1688,0.08479855320004019,0.012719782980006028,1168,2508
1,T+7,16,19906,1451,0.07289259519742791,0.011662815231588465,1168,2508
1,T+7,17,19906,1264,0.06349844268059882,0.0107947352557018,1168,2508
1,T+7,18,19906,1105,0.0555109012358083,0.009991962222445493,1168,2508
1,T+7,19,19906,959,0.04817642921732141,0.009153521551291068,1168,2508
1,T+7,20,19906,832,0.04179644328343213,0.008359288656686425,1168,2508
2,T+7,1,19650,15524,0.7900254452926209,0.00790025445292621,1170,2487
2,T+7,2,19650,13489,0.6864631043256998,0.013729262086513996,1170,2487
2,T+7,3,19650,11604,0.5905343511450382,0.017716030534351144,1170,2487
2,T+7,4,19650,9846,0.5010687022900764,0.020042748091603054,1170,2487
2,T+7,5,19650,8261,0.42040712468193386,0.021020356234096694,1170,2487
2,T+7,6,19650,6897,0.35099236641221376,0.021059541984732824,1170,2487
2,T+7,7,19650,5782,0.29424936386768447,0.020597455470737915,1170,2487
2,T+7,8,19650,4912,0.24997455470737914,0.019997964376590332,1170,2487
2,T+7,9,19650,4184,0.2129262086513995,0.019163358778625954,1170,2487
2,T+7,10,19650,3537,0.18,0.018,1170,2487
2,T+7,11,19650,2979,0.15160305343511452,0.016676335877862596,1170,2487
2,T+7,12,19650,2562,0.13038167938931297,0.015645801526717556,1170,2487
2,T+7,13,19650,2201,0.11201017811704835,0.014561323155216285,1170,2487
2,T+7,14,19650,1848,0.09404580152671756,0.01316641221374046,1170,2487
2,T+7,15,19650,1584,0.08061068702290076,0.012091603053435115,1170,2487
2,T+7,16,19650,1371,0.06977099236641221,0.011163358778625954,1170,2487
2,T+7,17,19650,1198,0.06096692111959288,0.01036437659033079,1170,2487
2,T+7,18,19650,1039,0.05287531806615776,0.009517557251908396,1170,2487
2,T+7,19,19650,926,0.04712468193384224,0.008953689567430026,1170,2487
2,T+7,20,19650,807,0.04106870229007634,0.008213740458015267,1170,2487
3,T+7,1,19393,15145,0.7809518898571649,0.007809518898571649,1168,2473
3,T+7,2,19393,13211,0.6812251843448667,0.013624503686897334,1168,2473
3,T+7,3,19393,11312,0.5833032537513536,0.017499097612540607,1168,2473
3,T+7,4,19393,9558,0.4928582478213788,0.019714329912855152,1168,2473
3,T+7,5,19393,8076,0.41643892126024856,0.02082194606301243,1168,2473
3,T+7,6,19393,6789,0.3500747692466354,0.02100448615479812,1168,2473
3,T+7,7,19393,5772,0.2976331666065075,0.020834321662455527,1168,2473
3,T+7,8,19393,4897,0.2525137936368793,0.020201103490950344,1168,2473
3,T+7,9,19393,4190,0.21605734027741968,0.01944516062496777,1168,2473
3,T+7,10,19393,3590,0.1851183416696746,0.018511834166967462,1168,2473
3,T+7,11,19393,3062,0.15789202289485896,0.017368122518434486,1168,2473
3,T+7,12,19393,2624,0.13530655391120508,0.016236786469344608,1168,2473
3,T+7,13,19393,2262,0.11664002475119889,0.015163203217655857,1168,2473
3,T+7,14,19393,1918,0.09890166554942505,0.013846233176919508,1168,2473
3,T+7,15,19393,1657,0.08544320115505595,0.012816480173258392,1168,2473
3,T+7,16,19393,1437,0.07409890166554943,0.011855824266487909,1168,2473
3,T+7,17,19393,1234,0.06363120713659567,0.010817305213221265,1168,2473
3,T+7,18,19393,1068,0.05507141752178621,0.009912855153921518,1168,2473
3,T+7,19,19393,910,0.04692414788841334,0.008915588098798536,1168,2473
3,T+7,20,19393,792,0.04083947816222348,0.008167895632444697,1168,2473
4,T+7,1,19205,15082,0.7853163238739912,0.007853163238739911,1171,2449
4,T+7,2,19205,13108,0.6825305909919291,0.013650611819838582,1171,2449
4,T+7,3,19205,11186,0.5824524863316844,0.01747357458995053,1171,2449
4,T+7,4,19205,9539,0.4966935693829732,0.019867742775318928,1171,2449
4,T+7,5,19205,8023,0.41775579276230146,0.020887789638115075,1171,2449
4,T+7,6,19205,6847,0.3565217391304348,0.021391304347826087,1171,2449
4,T+7,7,19205,5862,0.30523301223639676,0.021366310856547777,1171,2449
4,T+7,8,19205,5006,0.2606612861234054,0.020852902889872432,1171,2449
4,T+7,9,19205,4270,0.2223379328299922,0.020010413954699297,1171,2449
4,T+7,10,19205,3641,0.18958604530070294,0.018958604530070297,1171,2449
4,T+7,11,19205,3074,0.1600624837281958,0.017606873210101535,1171,2449
4,T+7,12,19205,2616,0.1362145274668055,0.016345743296016662,1171,2449
4,T+7,13,19205,2264,0.1178859671960427,0.015325175735485553,1171,2449
4,T+7,14,19205,1950,0.10153605831814631,0.014215048164540485,1171,2449
4,T+7,15,19205,1681,0.08752928924759178,0.013129393387138767,1171,2449
4,T+7,16,19205,1437,0.07482426451444936,0.011971882322311897,1171,2449
4,T+7,17,19205,1241,0.06461858890913824,0.010985160114553501,1171,2449
4,T+7,18,19205,1092,0.05686019265816194,0.010234834678469149,1171,2449
4,T+7,19,19205,953,0.04962249414215048,0.009428273887008592,1171,2449
4,T+7,20,19205,848,0.04415516792501953,0.008831033585003907,1171,2449
5,T+7,1,19007,14799,0.778607881306887,0.00778607881306887,1168,2437
5,T+7,2,19007,12914,0.6794338927763456,0.013588677855526912,1168,2437
5,T+7,3,19007,11128,0.5854685116009891,0.017564055348029673,1168,2437
5,T+7,4,19007,9450,0.49718524754037985,0.019887409901615194,1168,2437
5,T+7,5,19007,8069,0.42452780554532543,0.021226390277266274,1168,2437
5,T+7,6,19007,6804,0.3579733782290735,0.02147840269374441,1168,2437
5,T+7,7,19007,5795,0.3048876729625927,0.021342137107381493,1168,2437
5,T+7,8,19007,4949,0.26037775556373965,0.020830220445099173,1168,2437
5,T+7,9,19007,4244,0.22328615773136212,0.02009575419582259,1168,2437
5,T+7,10,19007,3624,0.19066659651707266,0.019066659651707268,1168,2437
5,T+7,11,19007,3101,0.16315041826695428,0.01794654600936497,1168,2437
5,T+7,12,19007,2654,0.13963276687536172,0.016755932025043406,1168,2437
5,T+7,13,19007,2277,0.11979796916925343,0.015573735992002947,1168,2437
5,T+7,14,19007,1972,0.10375124953964329,0.014525174935550063,1168,2437
5,T+7,15,19007,1714,0.09017730309885831,0.013526595464828746,1168,2437
5,T+7,16,19007,1487,0.07823433471878781,0.012517493555006049,1168,2437
5,T+7,17,19007,1285,0.06760667122639027,0.011493134108486347,1168,2437
5,T+7,18,19007,1150,0.06050402483295628,0.010890724469932129,1168,2437
5,T+7,19,19007,1046,0.05503235650023675,0.010456147735044984,1168,2437
5,T+7,20,19007,918,0.048297995475351185,0.009659599095070238,1168,2437
6,T+7,1,18866,14969,0.7934379306689282,0.007934379306689282,1173,2405
6,T+7,2,18866,13108,0.6947948690766458,0.013895897381532915,1173,2405
6,T+7,3,18866,11253,0.5964698399236722,0.017894095197710166,1173,2405
6,T+7,4,18866,9610,0.5093819569596099,0.020375278278384396,1173,2405
6,T+7,5,18866,8154,0.4322060850206721,0.021610304251033607,1173,2405
6,T+7,6,18866,6935,0.3675924944344323,0.02205554966606594,1173,2405
6,T+7,7,18866,5856,0.31039966076539804,0.021727976253577867,1173,2405
6,T+7,8,18866,4953,0.26253577864942224,0.021002862291953778,1173,2405
6,T+7,9,18866,4210,0.22315276158168132,0.02008374854235132,1173,2405
6,T+7,10,18866,3597,0.19066044736563129,0.01906604473656313,1173,2405
6,T+7,11,18866,3079,0.16320364677197075,0.017952401144916783,1173,2405
6,T+7,12,18866,2620,0.13887416516484682,0.016664899819781618,1173,2405
6,T+7,13,18866,2258,0.1196862079932153,0.01555920703911799,1173,2405
6,T+7,14,18866,1937,0.102671472490194,0.01437400614862716,1173,2405
6,T+7,15,18866,1676,0.08883706138026079,0.013325559207039117,1173,2405
6,T+7,16,18866,1446,0.07664581787342309,0.012263330859747694,1173,2405
6,T+7,17,18866,1266,0.06710484469415881,0.011407823598006999,1173,2405
6,T+7,18,18866,1100,0.058305947206615076,0.010495070497190713,1173,2405
6,T+7,19,18866,956,0.05067316866320365,0.009627902046008694,1173,2405
6,T+7,20,18866,835,0.04425951447047599,0.008851902894095199,1173,2405
7,T+7,1,18726,15010,0.8015593292748051,0.008015593292748051,1170,2393
7,T+7,2,18726,13185,0.7041012495994874,0.014082024991989748,1170,2393
7,T+7,3,18726,11323,0.6046673074869165,0.018140019224607496,1170,2393
7,T+7,4,18726,9622,0.5138310370607712,0.020553241482430845,1170,2393
7,T+7,5,18726,8152,0.43533055644558366,0.021766527822279183,1170,2393
7,T+7,6,18726,6930,0.37007369432874077,0.022204421659724444,1170,2393
7,T+7,7,18726,5790,0.3091957705863505,0.021643703941044538,1170,2393
7,T+7,8,18726,4949,0.2642849514044644,0.021142796112357153,1170,2393
7,T+7,9,18726,4204,0.2245006942219374,0.020205062479974365,1170,2393
7,T+7,10,18726,3568,0.19053722097618284,0.019053722097618284,1170,2393
7,T+7,11,18726,3043,0.16250133504218733,0.017875146854640606,1170,2393
7,T+7,12,18726,2612,0.13948520773256434,0.01673822492790772,1170,2393
7,T+7,13,18726,2254,0.12036740360995407,0.01564776246929403,1170,2393
7,T+7,14,18726,1966,0.10498771761187653,0.014698280465662716,1170,2393
7,T+7,15,18726,1702,0.0908896721136388,0.01363345081704582,1170,2393
7,T+7,16,18726,1482,0.07914130086510733,0.012662608138417172,1170,2393
7,T+7,17,18726,1312,0.07006301399124212,0.011910712378511162,1170,2393
7,T+7,18,18726,1147,0.061251735554843534,0.011025312399871836,1170,2393
7,T+7,19,18726,1007,0.05377549930577806,0.010217344868097831,1170,2393
7,T+7,20,18726,880,0.04699348499412581,0.009398696998825163,1170,2393
0,T+8,1,20109,16177,0.8044656621413298,0.008044656621413298,1169,2523
0,T+8,2,20109,14235,0.7078919886617933,0.014157839773235866,1169,2523
0,T+8,3,20109,12264,0.6098761748470833,0.0182962852454125,1169,2523
0,T+8,4,20109,10436,0.5189716047540902,0.02075886419016361,1169,2523
0,T+8,5,20109,8855,0.4403500919986076,0.02201750459993038,1169,2523
0,T+8,6,20109,7449,0.37043115023123974,0.022225869013874383,1169,2523
0,T+8,7,20109,6315,0.31403849022825603,0.021982694315977925,1169,2523
0,T+8,8,20109,5404,0.26873539211298425,0.02149883136903874,1169,2523
0,T+8,9,20109,4599,0.22870356556765628,0.020583320901089063,1169,2523
